UserID,DeviceID,LogTime,S No
30,OX-8862021010082,2022-09-28 18:45:32,11606
403,OX-8862021010013,2022-09-28 18:47:03,6647
624,OX-8862021010082,2022-09-28 18:49:05,11607
204,OX-8862021010013,2022-09-28 18:48:04,6648
601,OX-8862021010002,2022-09-28 18:51:01,12600
590,FC-8300T20094174,2022-09-28 18:50:09,19680
638,OX-8862021010087,2022-09-28 18:50:17,290
612,OX-8862021010094,2022-09-28 18:48:05,11365
570,FC-8300T20094179,2022-09-28 18:49:43,34055
193,FC-8300T20094181,2022-09-28 18:48:44,20266
76,OX-8862021010099,2022-09-28 18:52:20,13428
585,OX-8862021010095,2022-09-28 18:51:04,10794
601,OX-8862021010002,2022-09-28 18:54:57,12601
672,OX-8862021010014,2022-09-28 18:51:16,22985
590,FC-8300T20094174,2022-09-28 18:54:44,19681
596,OX-8862021010014,2022-09-28 18:52:30,22986
269,OX-8862021010100,2022-09-28 18:55:25,18813
558,OX-8862021010097,2022-09-28 18:53:58,8197
289,FC-8300T20094182,2022-09-28 18:55:47,52748
628,OX-8862021010029,2022-09-28 18:57:24,4280
628,OX-8862021010029,2022-09-28 18:57:29,4281
628,OX-8862021010029,2022-09-28 18:57:41,4282
62,OX-8862021010015,2022-09-28 18:55:00,14930
672,OX-8862021010014,2022-09-28 18:55:46,22987
256,OX-8862021010096,2022-09-28 18:55:01,7576
563,OX-8862021010082,2022-09-28 18:58:16,11608
544,OX-8862021010099,2022-09-28 18:59:21,13429
610,OX-8862021010092,2022-09-28 18:57:27,23693
564,FC-8300T20094181,2022-09-28 18:58:11,20267
109,OX-8862021010015,2022-09-28 18:58:53,14931
640,OX-8862021010012,2022-09-28 19:00:11,6106
621,OX-8862021010092,2022-09-28 19:00:06,23694
80,OX-8862021010097,2022-09-28 19:00:00,8198
62,OX-8862021010015,2022-09-28 18:59:59,14932
326,OX-8862021010097,2022-09-28 19:00:09,8199
670,FC-8300T20094182,2022-09-28 19:02:13,52749
672,OX-8862021010014,2022-09-28 18:59:56,22988
33,OX-8862021010014,2022-09-28 19:00:00,22989
196,FC-8300T20094182,2022-09-28 19:02:47,52750
585,OX-8862021010095,2022-09-28 19:00:59,10795
9,FC-8300T20094181,2022-09-28 19:01:25,20268
563,OX-8862021010082,2022-09-28 19:03:53,11609
147,OX-8862021010094,2022-09-28 19:02:24,11366
119,OX-8862021010092,2022-09-28 19:03:23,23695
543,OX-8862021010079,2022-09-28 19:07:05,12588
23,OX-8862021010002,2022-09-28 19:06:21,12602
565,OX-8862021010015,2022-09-28 19:03:22,14933
673,OX-8862021010092,2022-09-28 19:04:11,23696
128,OX-8862021010079,2022-09-28 19:07:38,12589
593,FC-8300T20094179,2022-09-28 19:05:31,34056
268,FC-8300T20094174,2022-09-28 19:06:38,19682
154,FC-8300T20094174,2022-09-28 19:06:49,19683
601,OX-8862021010002,2022-09-28 19:08:11,12603
42,FC-8300T20094182,2022-09-28 19:06:50,52751
210,OX-8862021010001,2022-09-28 18:45:35,11334
624,OX-8862021010082,2022-09-28 19:08:06,11610
506,OX-8862021010095,2022-09-28 19:06:16,10796
513,FC-8300T20094181,2022-09-28 19:07:13,20269
234,OX-8862021010012,2022-09-28 19:09:24,6107
234,OX-8862021010012,2022-09-28 19:09:41,6108
566,OX-8862021010003,2022-09-28 19:12:20,21847
42,FC-8300T20094182,2022-09-28 19:11:06,52752
210,OX-8862021010001,2022-09-28 18:49:04,11335
554,OX-8862021010024,2022-09-28 19:12:19,14021
628,OX-8862021010029,2022-09-28 19:12:54,4283
234,OX-8862021010012,2022-09-28 19:11:24,6109
73,FC-8300T20094179,2022-09-28 19:11:38,34057
544,OX-8862021010099,2022-09-28 19:14:13,13430
570,FC-8300T20094179,2022-09-28 19:12:50,34058
204,OX-8862021010013,2022-09-28 19:11:58,6649
645,FC-8300T20094182,2022-09-28 19:13:28,52753
50,OX-8862021010014,2022-09-28 19:11:17,22990
564,FC-8300T20094181,2022-09-28 19:12:00,20270
38,FC-8300T20094182,2022-09-28 19:14:26,52754
50,OX-8862021010014,2022-09-28 19:13:02,22991
43,OX-8862021010015,2022-09-28 19:16:04,14934
270,OX-8862021010100,2022-09-28 19:18:20,18814
601,OX-8862021010002,2022-09-28 19:19:29,12604
275,OX-8862021010094,2022-09-28 19:17:21,11367
269,OX-8862021010100,2022-09-28 19:19:53,18815
544,OX-8862021010099,2022-09-28 19:20:36,13431
557,OX-8862021010030,2022-09-28 19:19:53,14956
602,OX-8862021010100,2022-09-28 19:22:25,18816
270,OX-8862021010100,2022-09-28 19:23:52,18817
566,OX-8862021010003,2022-09-28 19:26:03,21848
234,OX-8862021010012,2022-09-28 19:24:18,6110
71,OX-8862021010097,2022-09-28 19:24:31,8200
128,OX-8862021010079,2022-09-28 19:29:07,12590
590,FC-8300T20094174,2022-09-28 19:29:36,19684
590,FC-8300T20094174,2022-09-28 19:30:14,19685
43,OX-8862021010015,2022-09-28 19:28:09,14935
602,OX-8862021010100,2022-09-28 19:30:17,18818
275,OX-8862021010094,2022-09-28 19:28:19,11368
43,OX-8862021010015,2022-09-28 19:29:30,14936
504,OX-8862021010100,2022-09-28 19:31:47,18819
504,OX-8862021010100,2022-09-28 19:32:18,18820
38,FC-8300T20094182,2022-09-28 19:33:44,52755
210,OX-8862021010001,2022-09-28 19:12:47,11336
504,OX-8862021010100,2022-09-28 19:35:32,18821
567,OX-8862021010082,2022-09-28 19:38:16,11611
557,OX-8862021010030,2022-09-28 19:40:00,14957
567,OX-8862021010082,2022-09-28 19:41:43,11612
43,OX-8862021010015,2022-09-28 19:40:42,14937
612,OX-8862021010094,2022-09-28 19:42:44,11369
71,OX-8862021010097,2022-09-28 19:43:43,8201
602,OX-8862021010100,2022-09-28 19:45:43,18822
210,OX-8862021010001,2022-09-28 19:23:19,11337
634,OX-8862021010078,2022-09-28 19:47:50,13045
124,OX-8862021010095,2022-09-28 19:45:19,10797
602,OX-8862021010100,2022-09-28 19:51:02,18823
147,OX-8862021010094,2022-09-28 19:49:50,11370
628,OX-8862021010029,2022-09-28 19:53:56,4284
147,OX-8862021010094,2022-09-28 19:53:46,11371
124,OX-8862021010095,2022-09-28 19:54:27,10798
270,OX-8862021010100,2022-09-28 19:58:37,18824
547,OX-8862021010003,2022-09-28 20:03:18,21849
65,OX-8862021010093,2022-09-28 20:00:38,13126
543,OX-8862021010079,2022-09-28 20:04:25,12591
628,OX-8862021010029,2022-09-28 20:03:21,4285
569,OX-8862021010079,2022-09-28 20:04:50,12592
544,OX-8862021010099,2022-09-28 20:03:37,13432
569,OX-8862021010079,2022-09-28 20:08:07,12593
270,OX-8862021010100,2022-09-28 20:06:28,18825
666,OX-8862021010030,2022-09-28 20:06:16,14958
585,OX-8862021010095,2022-09-28 20:05:51,10799
634,OX-8862021010078,2022-09-28 20:11:57,13046
585,OX-8862021010095,2022-09-28 20:08:41,10800
530,OX-8862021010002,2022-09-28 20:13:18,12605
275,OX-8862021010094,2022-09-28 20:09:58,11372
270,OX-8862021010100,2022-09-28 20:16:03,18826
529,OX-8862021010092,2022-09-28 20:15:42,23697
522,OX-8862021010092,2022-09-28 20:16:41,23698
268,FC-8300T20094174,2022-09-28 20:19:58,19686
529,OX-8862021010092,2022-09-28 20:18:36,23699
65,OX-8862021010093,2022-09-28 20:22:34,13127
569,OX-8862021010079,2022-09-28 20:26:32,12594
404,OX-8862021010013,2022-09-28 20:25:07,6650
530,OX-8862021010002,2022-09-28 20:29:26,12606
547,OX-8862021010003,2022-09-28 20:32:06,21850
62,OX-8862021010015,2022-09-28 20:29:25,14938
210,OX-8862021010001,2022-09-28 20:09:21,11338
620,OX-8862021010030,2022-09-28 20:31:08,14959
662,FC-8300T20094179,2022-09-28 20:32:13,34059
569,OX-8862021010079,2022-09-28 20:36:43,12595
268,FC-8300T20094174,2022-09-28 20:35:35,19687
620,OX-8862021010030,2022-09-28 20:35:18,14960
169,OX-8862021010012,2022-09-28 20:39:07,6111
62,OX-8862021010015,2022-09-28 20:38:16,14939
193,FC-8300T20094181,2022-09-28 20:39:41,20271
65,OX-8862021010093,2022-09-28 20:42:16,13128
625,OX-8862021010002,2022-09-28 20:46:14,12607
193,FC-8300T20094181,2022-09-28 20:46:08,20272
404,OX-8862021010013,2022-09-28 20:46:37,6651
662,FC-8300T20094179,2022-09-28 20:49:03,34060
403,OX-8862021010013,2022-09-28 20:48:41,6652
30,OX-8862021010082,2022-09-28 20:50:36,11613
128,OX-8862021010079,2022-09-28 20:53:21,12596
641,FC-8300T20094182,2022-09-28 20:51:26,52756
65,OX-8862021010093,2022-09-28 20:51:29,13129
174,OX-8862021010093,2022-09-28 20:51:59,13130
269,OX-8862021010100,2022-09-28 20:54:05,18827
269,OX-8862021010100,2022-09-28 20:54:09,18828
128,OX-8862021010079,2022-09-28 20:57:16,12597
625,OX-8862021010002,2022-09-28 20:57:33,12608
30,OX-8862021010082,2022-09-28 20:56:33,11614
92,OX-8862021010003,2022-09-28 20:59:04,21851
169,OX-8862021010012,2022-09-28 20:57:54,6112
636,OX-8862021010099,2022-09-28 20:59:37,13433
289,FC-8300T20094182,2022-09-28 20:59:20,52757
174,OX-8862021010093,2022-09-28 20:59:17,13131
634,OX-8862021010078,2022-09-28 21:03:41,13047
269,OX-8862021010100,2022-09-28 21:01:54,18829
269,OX-8862021010100,2022-09-28 21:01:58,18830
269,OX-8862021010100,2022-09-28 21:02:02,18831
641,FC-8300T20094182,2022-09-28 21:04:40,52758
257,OX-8862021010096,2022-09-28 21:02:25,7577
636,OX-8862021010099,2022-09-28 21:08:05,13434
281,OX-8862021010097,2022-09-28 21:05:52,8202
628,OX-8862021010029,2022-09-28 21:09:09,4286
580,OX-8862021010014,2022-09-28 21:05:54,22992
257,OX-8862021010096,2022-09-28 21:06:13,7578
564,FC-8300T20094181,2022-09-28 21:08:41,20273
628,OX-8862021010029,2022-09-28 21:11:53,4287
289,FC-8300T20094182,2022-09-28 21:11:31,52759
634,OX-8862021010078,2022-09-28 21:14:29,13048
580,OX-8862021010014,2022-09-28 21:10:02,22993
570,FC-8300T20094179,2022-09-28 21:12:54,34061
219,FC-8300T20094174,2022-09-28 21:14:06,19688
570,FC-8300T20094179,2022-09-28 21:13:34,34062
570,FC-8300T20094179,2022-09-28 21:14:16,34063
92,OX-8862021010003,2022-09-28 21:17:16,21852
147,OX-8862021010094,2022-09-28 21:18:45,11373
141,OX-8862021010078,2022-09-28 21:22:55,13049
219,FC-8300T20094174,2022-09-28 21:22:09,19689
596,OX-8862021010014,2022-09-28 21:19:16,22994
564,FC-8300T20094181,2022-09-28 21:21:47,20274
403,OX-8862021010013,2022-09-28 21:24:04,6653
569,OX-8862021010079,2022-09-28 21:27:50,12598
141,OX-8862021010078,2022-09-28 21:27:55,13050
596,OX-8862021010014,2022-09-28 21:25:03,22995
515,OX-8862021010024,2022-09-28 21:29:16,14022
204,OX-8862021010013,2022-09-28 21:29:35,6654
570,FC-8300T20094179,2022-09-28 21:30:51,34064
569,OX-8862021010079,2022-09-28 21:34:13,12599
567,OX-8862021010082,2022-09-28 21:32:54,11615
567,OX-8862021010082,2022-09-28 21:34:29,11616
515,OX-8862021010024,2022-09-28 21:40:18,14023
73,FC-8300T20094179,2022-09-28 21:41:26,34065
269,OX-8862021010100,2022-09-28 21:42:13,18832
124,OX-8862021010095,2022-09-28 21:41:43,10801
133,OX-8862021010001,2022-09-28 21:21:49,11339
147,OX-8862021010094,2022-09-28 21:44:00,11374
46,OX-8862021010024,2022-09-28 21:46:54,14024
124,OX-8862021010095,2022-09-28 21:44:23,10802
269,OX-8862021010100,2022-09-28 21:47:26,18833
133,OX-8862021010001,2022-09-28 21:25:06,11340
46,OX-8862021010024,2022-09-28 21:49:29,14025
145,FC-8300T20094179,2022-09-28 21:49:12,34066
269,OX-8862021010100,2022-09-28 21:50:38,18834
544,OX-8862021010099,2022-09-28 21:52:55,13435
53,OX-8862021010087,2022-09-28 21:53:09,291
204,OX-8862021010013,2022-09-28 21:51:15,6655
544,OX-8862021010099,2022-09-28 21:57:10,13436
612,OX-8862021010094,2022-09-28 21:54:19,11375
580,OX-8862021010014,2022-09-28 21:56:13,22996
566,OX-8862021010003,2022-09-28 22:00:16,21853
124,OX-8862021010095,2022-09-28 21:56:17,10803
621,OX-8862021010092,2022-09-28 21:57:46,23700
641,FC-8300T20094182,2022-09-28 21:59:11,52760
612,OX-8862021010094,2022-09-28 21:57:46,11376
563,OX-8862021010082,2022-09-28 22:00:04,11617
567,OX-8862021010082,2022-09-28 22:00:08,11618
512,OX-8862021010030,2022-09-28 21:59:40,14961
124,OX-8862021010095,2022-09-28 21:58:40,10804
73,FC-8300T20094179,2022-09-28 22:03:45,34067
141,OX-8862021010078,2022-09-28 22:06:39,13051
544,OX-8862021010099,2022-09-28 22:05:46,13437
76,OX-8862021010099,2022-09-28 22:06:07,13438
636,OX-8862021010099,2022-09-28 22:06:10,13439
666,OX-8862021010030,2022-09-28 22:05:08,14962
297,FC-8300T20094179,2022-09-28 22:05:53,34068
297,FC-8300T20094179,2022-09-28 22:06:02,34069
563,OX-8862021010082,2022-09-28 22:06:32,11619
634,OX-8862021010078,2022-09-28 22:08:49,13052
169,OX-8862021010012,2022-09-28 22:06:08,6113
109,OX-8862021010015,2022-09-28 22:06:34,14940
512,OX-8862021010030,2022-09-28 22:07:56,14963
567,OX-8862021010082,2022-09-28 22:06:36,11620
501,OX-8862021010030,2022-09-28 22:09:26,14964
43,OX-8862021010015,2022-09-28 22:09:29,14941
52,OX-8862021010092,2022-09-28 22:10:48,23701
53,OX-8862021010087,2022-09-28 22:12:53,292
596,OX-8862021010014,2022-09-28 22:10:32,22997
585,OX-8862021010095,2022-09-28 22:12:53,10805
596,OX-8862021010014,2022-09-28 22:13:03,22998
145,FC-8300T20094179,2022-09-28 22:15:25,34070
501,OX-8862021010030,2022-09-28 22:15:54,14965
585,OX-8862021010095,2022-09-28 22:15:44,10806
210,OX-8862021010001,2022-09-28 21:58:04,11341
297,FC-8300T20094179,2022-09-28 22:20:44,34071
582,OX-8862021010012,2022-09-28 22:22:13,6114
234,OX-8862021010012,2022-09-28 22:22:57,6115
52,OX-8862021010092,2022-09-28 22:22:22,23702
133,OX-8862021010001,2022-09-28 22:02:51,11342
122,OX-8862021010012,2022-09-28 22:25:03,6116
666,OX-8862021010030,2022-09-28 22:26:08,14966
269,OX-8862021010100,2022-09-28 22:28:26,18835
257,OX-8862021010096,2022-09-28 22:28:06,7579
256,OX-8862021010096,2022-09-28 22:28:14,7580
529,OX-8862021010092,2022-09-28 22:31:41,23703
42,FC-8300T20094182,2022-09-28 22:33:41,52761
289,FC-8300T20094182,2022-09-28 22:33:50,52762
526,FC-8300T20094182,2022-09-28 22:33:56,52763
42,FC-8300T20094182,2022-09-28 22:34:03,52764
297,FC-8300T20094179,2022-09-28 22:34:19,34072
522,OX-8862021010092,2022-09-28 22:36:19,23704
601,OX-8862021010002,2022-09-28 22:42:01,12609
128,OX-8862021010079,2022-09-28 22:42:52,12600
522,OX-8862021010092,2022-09-28 22:41:17,23705
193,FC-8300T20094181,2022-09-28 22:41:21,20275
638,OX-8862021010087,2022-09-28 22:44:23,293
128,OX-8862021010079,2022-09-28 22:48:31,12601
529,OX-8862021010092,2022-09-28 22:45:21,23706
612,OX-8862021010094,2022-09-28 22:52:13,11377
638,OX-8862021010087,2022-09-28 22:54:35,294
596,OX-8862021010014,2022-09-28 22:56:42,22999
145,FC-8300T20094179,2022-09-28 22:58:46,34073
662,FC-8300T20094179,2022-09-28 22:59:19,34074
92,OX-8862021010003,2022-09-28 23:01:36,21854
512,OX-8862021010030,2022-09-28 22:58:55,14967
193,FC-8300T20094181,2022-09-28 22:58:27,20276
30,OX-8862021010082,2022-09-28 23:00:55,11621
219,FC-8300T20094174,2022-09-28 23:01:39,19690
529,OX-8862021010092,2022-09-28 23:00:06,23707
73,FC-8300T20094179,2022-09-28 23:01:05,34075
124,OX-8862021010095,2022-09-28 22:59:11,10807
269,OX-8862021010100,2022-09-28 23:01:58,18836
585,OX-8862021010095,2022-09-28 22:59:22,10808
204,OX-8862021010013,2022-09-28 23:00:15,6656
666,OX-8862021010030,2022-09-28 23:00:42,14968
522,OX-8862021010092,2022-09-28 23:00:11,23708
504,OX-8862021010100,2022-09-28 23:02:17,18837
46,OX-8862021010024,2022-09-28 23:02:34,14026
501,OX-8862021010030,2022-09-28 23:00:52,14969
651,OX-8862021010092,2022-09-28 23:01:04,23709
193,FC-8300T20094181,2022-09-28 23:00:24,20277
515,OX-8862021010024,2022-09-28 23:02:46,14027
50,OX-8862021010014,2022-09-28 23:00:18,23000
638,OX-8862021010087,2022-09-28 23:03:24,295
564,FC-8300T20094181,2022-09-28 23:00:59,20278
52,OX-8862021010092,2022-09-28 23:01:41,23710
602,OX-8862021010100,2022-09-28 23:03:24,18838
567,OX-8862021010082,2022-09-28 23:03:09,11622
557,OX-8862021010030,2022-09-28 23:02:18,14970
620,OX-8862021010030,2022-09-28 23:02:24,14971
578,FC-8300T20094181,2022-09-28 23:01:37,20279
53,OX-8862021010087,2022-09-28 23:04:16,296
404,OX-8862021010013,2022-09-28 23:02:18,6657
530,OX-8862021010002,2022-09-28 23:05:38,12610
403,OX-8862021010013,2022-09-28 23:02:43,6658
625,OX-8862021010002,2022-09-28 23:05:44,12611
297,FC-8300T20094179,2022-09-28 23:03:59,34076
563,OX-8862021010082,2022-09-28 23:04:59,11623
280,FC-8300T20094179,2022-09-28 23:05:16,34077
570,FC-8300T20094179,2022-09-28 23:05:21,34078
628,OX-8862021010029,2022-09-28 23:09:29,4288
553,OX-8862021010029,2022-09-28 23:09:33,4289
268,FC-8300T20094174,2022-09-28 23:09:30,19691
590,FC-8300T20094174,2022-09-28 23:09:39,19692
128,OX-8862021010079,2022-09-28 23:11:26,12602
569,OX-8862021010079,2022-09-28 23:11:40,12603
174,OX-8862021010093,2022-09-28 23:14:25,13132
147,OX-8862021010094,2022-09-28 23:14:30,11378
174,OX-8862021010093,2022-09-28 23:17:03,13133
65,OX-8862021010093,2022-09-28 23:21:30,13134
174,OX-8862021010093,2022-09-28 23:47:55,13135
118,OX-8862021010097,2022-09-29 00:20:05,8203
602,OX-8862021010100,2022-09-29 08:28:06,18839
657,OX-8862021010097,2022-09-29 08:38:54,8204
504,OX-8862021010100,2022-09-29 08:43:34,18840
664,OX-8862021010097,2022-09-29 08:45:02,8205
546,OX-8862021010097,2022-09-29 08:45:10,8206
512,OX-8862021010030,2022-09-29 08:46:02,14972
666,OX-8862021010030,2022-09-29 08:48:03,14973
535,OX-8862021010097,2022-09-29 08:52:17,8207
257,OX-8862021010096,2022-09-29 08:52:02,7581
230,OX-8862021010097,2022-09-29 08:53:56,8208
211,OX-8862021010097,2022-09-29 08:54:26,8209
256,OX-8862021010096,2022-09-29 08:53:27,7582
615,OX-8862021010097,2022-09-29 09:00:25,8210
27,OX-8862021010097,2022-09-29 09:02:07,8211
140,OX-8862021010097,2022-09-29 09:02:15,8212
12,OX-8862021010097,2022-09-29 09:02:21,8213
209,OX-8862021010097,2022-09-29 09:08:16,8214
256,OX-8862021010096,2022-09-29 09:20:12,7583
5,OX-8862021010097,2022-09-29 09:28:16,8215
147,OX-8862021010094,2022-09-29 09:31:01,11379
675,OX-8862021010078,2022-09-29 09:35:57,13053
634,OX-8862021010078,2022-09-29 09:37:56,13054
53,OX-8862021010087,2022-09-29 09:38:57,297
672,OX-8862021010014,2022-09-29 09:38:00,23001
48,FC-8300T20094181,2022-09-29 09:39:13,20280
404,OX-8862021010013,2022-09-29 09:43:14,6659
645,FC-8300T20094182,2022-09-29 09:45:19,52765
279,FC-8300T20094182,2022-09-29 09:45:24,52766
256,OX-8862021010096,2022-09-29 09:43:36,7584
154,FC-8300T20094174,2022-09-29 09:48:06,19693
135,OX-8862021010029,2022-09-29 09:50:17,4290
547,OX-8862021010003,2022-09-29 09:52:54,21855
46,OX-8862021010024,2022-09-29 09:52:51,14028
124,OX-8862021010095,2022-09-29 09:50:15,10809
297,FC-8300T20094179,2022-09-29 09:52:07,34079
608,OX-8862021010093,2022-09-29 09:51:09,13136
257,OX-8862021010096,2022-09-29 09:49:50,7585
73,FC-8300T20094179,2022-09-29 09:52:51,34080
558,OX-8862021010097,2022-09-29 09:52:18,8216
234,OX-8862021010012,2022-09-29 09:53:21,6117
668,OX-8862021010003,2022-09-29 09:56:00,21856
30,OX-8862021010082,2022-09-29 09:54:20,11624
3,OX-8862021010097,2022-09-29 09:53:21,8217
530,OX-8862021010002,2022-09-29 09:56:59,12612
578,FC-8300T20094181,2022-09-29 09:53:42,20281
21,OX-8862021010097,2022-09-29 09:54:23,8218
169,OX-8862021010012,2022-09-29 09:55:29,6118
652,OX-8862021010097,2022-09-29 09:54:33,8219
564,FC-8300T20094181,2022-09-29 09:54:10,20282
662,FC-8300T20094179,2022-09-29 09:55:54,34081
522,OX-8862021010092,2022-09-29 09:55:08,23711
670,FC-8300T20094182,2022-09-29 09:56:34,52767
109,OX-8862021010015,2022-09-29 09:54:55,14942
219,FC-8300T20094174,2022-09-29 09:57:13,19694
71,OX-8862021010097,2022-09-29 09:55:13,8220
641,FC-8300T20094182,2022-09-29 09:56:48,52768
625,OX-8862021010002,2022-09-29 09:58:25,12613
621,OX-8862021010092,2022-09-29 09:55:40,23712
567,OX-8862021010082,2022-09-29 09:57:01,11625
543,OX-8862021010079,2022-09-29 09:59:34,12604
125,OX-8862021010092,2022-09-29 09:55:55,23713
160,OX-8862021010087,2022-09-29 09:58:05,298
260,OX-8862021010079,2022-09-29 09:59:58,12605
62,OX-8862021010015,2022-09-29 09:56:01,14943
65,OX-8862021010093,2022-09-29 09:56:33,13137
626,OX-8862021010095,2022-09-29 09:56:03,10810
596,OX-8862021010014,2022-09-29 09:56:30,23002
204,OX-8862021010013,2022-09-29 09:57:28,6660
515,OX-8862021010024,2022-09-29 10:00:57,14029
596,OX-8862021010014,2022-09-29 10:00:49,23003
53,OX-8862021010087,2022-09-29 10:04:14,299
636,OX-8862021010099,2022-09-29 10:04:46,13440
544,OX-8862021010099,2022-09-29 10:05:01,13441
133,OX-8862021010001,2022-09-29 09:42:15,11343
632,OX-8862021010001,2022-09-29 09:43:22,11344
634,OX-8862021010078,2022-09-29 10:08:11,13055
612,OX-8862021010094,2022-09-29 10:05:17,11380
80,OX-8862021010097,2022-09-29 10:06:51,8221
326,OX-8862021010097,2022-09-29 10:09:40,8222
596,OX-8862021010014,2022-09-29 10:10:24,23004
44,OX-8862021010097,2022-09-29 10:12:07,8223
608,OX-8862021010093,2022-09-29 10:15:25,13138
234,OX-8862021010012,2022-09-29 10:16:59,6119
515,OX-8862021010024,2022-09-29 10:21:07,14030
147,OX-8862021010094,2022-09-29 10:19:54,11381
666,OX-8862021010030,2022-09-29 10:22:36,14974
219,FC-8300T20094174,2022-09-29 10:24:33,19695
44,OX-8862021010097,2022-09-29 10:24:34,8224
234,OX-8862021010012,2022-09-29 10:26:15,6120
204,OX-8862021010013,2022-09-29 10:26:24,6661
169,OX-8862021010012,2022-09-29 10:27:24,6121
608,OX-8862021010093,2022-09-29 10:26:52,13139
666,OX-8862021010030,2022-09-29 10:27:32,14975
73,FC-8300T20094179,2022-09-29 10:28:59,34082
515,OX-8862021010024,2022-09-29 10:32:05,14031
668,OX-8862021010003,2022-09-29 10:36:19,21857
256,OX-8862021010096,2022-09-29 10:31:58,7586
526,FC-8300T20094182,2022-09-29 10:35:30,52769
634,OX-8862021010078,2022-09-29 10:38:31,13056
668,OX-8862021010003,2022-09-29 10:38:51,21858
526,FC-8300T20094182,2022-09-29 10:39:20,52770
256,OX-8862021010096,2022-09-29 10:37:28,7587
147,OX-8862021010094,2022-09-29 10:39:10,11382
257,OX-8862021010096,2022-09-29 10:39:15,7588
169,OX-8862021010012,2022-09-29 10:43:08,6122
234,OX-8862021010012,2022-09-29 10:43:29,6123
73,FC-8300T20094179,2022-09-29 10:43:52,34083
512,OX-8862021010030,2022-09-29 10:44:19,14976
204,OX-8862021010013,2022-09-29 10:44:31,6662
512,OX-8862021010030,2022-09-29 10:49:38,14977
608,OX-8862021010093,2022-09-29 10:49:30,13140
675,OX-8862021010078,2022-09-29 10:53:32,13057
234,OX-8862021010012,2022-09-29 10:52:18,6124
281,OX-8862021010097,2022-09-29 10:52:14,8225
544,OX-8862021010099,2022-09-29 10:56:20,13442
526,FC-8300T20094182,2022-09-29 10:57:57,52771
257,OX-8862021010096,2022-09-29 10:57:36,7589
675,OX-8862021010078,2022-09-29 11:03:06,13058
608,OX-8862021010093,2022-09-29 10:59:31,13141
645,FC-8300T20094182,2022-09-29 11:02:34,52772
46,OX-8862021010024,2022-09-29 11:04:31,14032
645,FC-8300T20094182,2022-09-29 11:06:23,52773
625,OX-8862021010002,2022-09-29 11:09:37,12614
567,OX-8862021010082,2022-09-29 11:08:07,11626
125,OX-8862021010092,2022-09-29 11:09:23,23714
567,OX-8862021010082,2022-09-29 11:08:13,11627
567,OX-8862021010082,2022-09-29 11:11:12,11628
65,OX-8862021010093,2022-09-29 11:12:25,13142
567,OX-8862021010082,2022-09-29 11:14:18,11629
46,OX-8862021010024,2022-09-29 11:16:11,14033
543,OX-8862021010079,2022-09-29 11:22:17,12606
602,OX-8862021010100,2022-09-29 11:21:25,18841
602,OX-8862021010100,2022-09-29 11:28:36,18842
672,OX-8862021010014,2022-09-29 11:28:21,23005
543,OX-8862021010079,2022-09-29 11:33:59,12607
260,OX-8862021010079,2022-09-29 11:34:05,12608
625,OX-8862021010002,2022-09-29 11:33:48,12615
544,OX-8862021010099,2022-09-29 11:34:25,13443
125,OX-8862021010092,2022-09-29 11:32:08,23715
612,OX-8862021010094,2022-09-29 11:33:48,11383
65,OX-8862021010093,2022-09-29 11:34:33,13143
672,OX-8862021010014,2022-09-29 11:34:42,23006
621,OX-8862021010092,2022-09-29 11:42:36,23716
612,OX-8862021010094,2022-09-29 11:43:12,11384
256,OX-8862021010096,2022-09-29 11:44:05,7590
621,OX-8862021010092,2022-09-29 11:47:13,23717
260,OX-8862021010079,2022-09-29 11:52:17,12609
279,FC-8300T20094182,2022-09-29 11:50:15,52774
133,OX-8862021010001,2022-09-29 11:29:55,11345
666,OX-8862021010030,2022-09-29 11:51:39,14978
522,OX-8862021010092,2022-09-29 11:58:25,23718
279,FC-8300T20094182,2022-09-29 12:00:27,52775
256,OX-8862021010096,2022-09-29 11:57:52,7591
596,OX-8862021010014,2022-09-29 12:02:10,23007
133,OX-8862021010001,2022-09-29 11:45:11,11346
636,OX-8862021010099,2022-09-29 12:08:54,13444
522,OX-8862021010092,2022-09-29 12:07:04,23719
596,OX-8862021010014,2022-09-29 12:07:09,23008
675,OX-8862021010078,2022-09-29 12:15:01,13059
547,OX-8862021010003,2022-09-29 12:16:57,21859
645,FC-8300T20094182,2022-09-29 12:15:24,52776
675,OX-8862021010078,2022-09-29 12:19:28,13060
564,FC-8300T20094181,2022-09-29 12:21:09,20283
636,OX-8862021010099,2022-09-29 12:24:22,13445
645,FC-8300T20094182,2022-09-29 12:23:45,52777
632,OX-8862021010001,2022-09-29 12:01:32,11347
530,OX-8862021010002,2022-09-29 12:27:53,12616
666,OX-8862021010030,2022-09-29 12:26:45,14979
547,OX-8862021010003,2022-09-29 12:29:51,21860
666,OX-8862021010030,2022-09-29 12:27:29,14980
564,FC-8300T20094181,2022-09-29 12:26:36,20284
147,OX-8862021010094,2022-09-29 12:26:47,11385
530,OX-8862021010002,2022-09-29 12:33:47,12617
666,OX-8862021010030,2022-09-29 12:33:44,14981
219,FC-8300T20094174,2022-09-29 12:35:23,19696
147,OX-8862021010094,2022-09-29 12:35:37,11386
538,OX-8862021010078,2022-09-29 12:43:27,13061
